date,material_id,daily_demand,actual_lead_time_days,nominal_lead_time_days,lt_deviation_days,transit_delay_days,delay_event,stock_level,stock_cover_days,po_slippage_days,qi_rejection,demand_rolling_slope,safety_stock,moq,transit_risk_level,month_sin,month_cos,dow_sin,month,quarter,day_of_year,exception_label
2020-06-17,FG-100001,6.614,8,7,1,0.0,0,0.0,0.0,0,0,0.0225,25,10,0,0.0,-1.0,0.9749,6,2,169,SHORTAGE
2020-06-18,FG-100001,6.607,7,7,0,0.0,0,0.0,0.0,5,0,0.0269,25,10,0,0.0,-1.0,0.4339,6,2,170,SHORTAGE
2020-06-19,FG-100001,6.137,7,7,0,0.0,0,0.0,0.0,4,0,0.03546,25,10,0,0.0,-1.0,-0.4339,6,2,171,SHORTAGE
2020-06-20,FG-100001,6.811,7,7,0,0.0,0,0.0,0.0,0,0,0.02987,25,10,0,0.0,-1.0,-0.9749,6,2,172,SHORTAGE
2020-06-21,FG-100001,6.2,7,7,0,0.0,0,0.0,0.0,1,0,0.02226,25,10,0,0.0,-1.0,-0.7818,6,2,173,SHORTAGE
2020-06-22,FG-100001,5.7,7,7,0,0.0,0,0.0,0.0,0,0,0.00499,25,10,0,0.0,-1.0,0.0,6,2,174,SHORTAGE
2020-06-23,FG-100001,5.687,8,7,1,0.0,0,0.0,0.0,0,0,-0.00515,25,10,0,0.0,-1.0,0.7818,6,2,175,SHORTAGE
2020-06-24,FG-100001,6.681,7,7,0,0.0,0,0.0,0.0,2,0,-0.01968,25,10,0,0.0,-1.0,0.9749,6,2,176,SHORTAGE
2020-06-25,FG-100001,7.685,7,7,0,0.0,0,0.0,0.0,0,0,-0.02555,25,10,0,0.0,-1.0,0.4339,6,2,177,SHORTAGE
2020-06-26,FG-100001,6.831,7,7,0,0.0,0,0.0,0.0,0,0,-0.0256,25,10,0,0.0,-1.0,-0.4339,6,2,178,SHORTAGE
2020-06-27,FG-100001,6.745,7,7,0,0.0,0,0.0,0.0,0,0,-0.02908,25,10,0,0.0,-1.0,-0.9749,6,2,179,SHORTAGE
2020-06-28,FG-100001,7.136,6,7,-1,0.0,0,0.0,0.0,0,0,-0.02686,25,10,0,0.0,-1.0,-0.7818,6,2,180,SHORTAGE
2020-06-29,FG-100001,7.977,8,7,1,0.0,0,0.0,0.0,0,0,-0.02531,25,10,0,0.0,-1.0,0.0,6,2,181,SHORTAGE
2020-06-30,FG-100001,7.332,7,7,0,0.0,0,0.0,0.0,6,0,-0.01914,25,10,0,0.0,-1.0,0.7818,6,2,182,SHORTAGE
2020-07-01,FG-100001,6.989,6,7,-1,0.0,0,0.0,0.0,1,0,-0.02119,25,10,0,-0.5,-0.866,0.9749,7,3,183,SHORTAGE
2020-07-02,FG-100001,8.21,8,7,1,0.0,0,0.0,0.0,0,0,-0.02842,25,10,0,-0.5,-0.866,0.4339,7,3,184,SHORTAGE
2020-07-03,FG-100001,7.804,7,7,0,0.0,0,48.73,6.24,0,0,-0.02159,25,10,0,-0.5,-0.866,-0.4339,7,3,185,EXPEDITE
2020-07-04,FG-100001,8.716,6,7,-1,0.0,0,40.02,4.59,0,0,-0.01516,25,10,0,-0.5,-0.866,-0.9749,7,3,186,EXPEDITE
2020-07-05,FG-100001,7.747,8,7,1,0.0,0,32.27,4.17,0,0,0.00687,25,10,0,-0.5,-0.866,-0.7818,7,3,187,EXPEDITE
2020-07-06,FG-100001,6.702,7,7,0,0.0,0,71.81,10.71,1,0,0.01453,25,10,0,-0.5,-0.866,0.0,7,3,188,NO_EXCEPTION
2020-07-07,FG-100001,6.596,7,7,0,0.0,0,65.21,9.89,0,0,0.02002,25,10,0,-0.5,-0.866,0.7818,7,3,189,NO_EXCEPTION
2020-07-08,FG-100001,8.88,8,7,1,0.0,0,56.33,6.34,0,0,0.01781,25,10,0,-0.5,-0.866,0.9749,7,3,190,EXPEDITE
2020-07-09,FG-100001,8.885,7,7,0,0.0,0,47.45,5.34,0,0,0.02687,25,10,0,-0.5,-0.866,0.4339,7,3,191,EXPEDITE
2020-07-10,FG-100001,7.38,7,7,0,0.0,0,40.07,5.43,0,0,0.03583,25,10,0,-0.5,-0.866,-0.4339,7,3,192,EXPEDITE
2020-07-11,FG-100001,7.147,7,7,0,0.0,0,32.92,4.61,0,0,0.03497,25,10,0,-0.5,-0.866,-0.9749,7,3,193,EXPEDITE
2020-07-12,FG-100001,8.406,7,7,0,0.0,0,24.51,2.92,5,0,0.04634,25,10,0,-0.5,-0.866,-0.7818,7,3,194,EXPEDITE
2020-07-13,FG-100001,6.427,7,7,0,0.0,0,18.09,2.81,0,0,0.05102,25,10,0,-0.5,-0.866,0.0,7,3,195,EXPEDITE
2020-07-14,FG-100001,6.477,7,7,0,0.0,0,54.44,8.4,0,0,0.04967,25,10,0,-0.5,-0.866,0.7818,7,3,196,NO_EXCEPTION
2020-07-15,FG-100001,7.451,10,7,3,3.2,1,121.64,16.33,0,0,0.03994,25,10,0,-0.5,-0.866,0.9749,7,3,197,NO_EXCEPTION
2020-07-16,FG-100001,6.621,7,7,0,0.0,0,115.02,17.37,0,0,0.0445,25,10,0,-0.5,-0.866,0.4339,7,3,198,NO_EXCEPTION
2020-07-17,FG-100001,6.791,7,7,0,0.0,0,108.23,15.94,0,0,0.04037,25,10,0,-0.5,-0.866,-0.4339,7,3,199,NO_EXCEPTION
2020-07-18,FG-100001,6.602,6,7,-1,0.0,0,101.63,15.39,0,0,0.03433,25,10,0,-0.5,-0.866,-0.9749,7,3,200,NO_EXCEPTION
2020-07-19,FG-100001,6.872,6,7,-1,0.0,0,94.76,13.79,2,0,0.02694,25,10,0,-0.5,-0.866,-0.7818,7,3,201,NO_EXCEPTION
2020-07-20,FG-100001,7.534,7,7,0,0.0,0,87.22,11.58,0,0,0.01804,25,10,0,-0.5,-0.866,0.0,7,3,202,NO_EXCEPTION
2020-07-21,FG-100001,6.645,5,7,-2,0.0,0,116.58,17.54,0,0,0.01774,25,10,0,-0.5,-0.866,0.7818,7,3,203,NO_EXCEPTION
2020-07-22,FG-100001,7.017,7,7,0,0.0,0,109.56,15.61,0,0,0.00717,25,10,0,-0.5,-0.866,0.9749,7,3,204,NO_EXCEPTION
2020-07-23,FG-100001,5.266,7,7,0,0.0,0,104.29,19.8,0,0,-0.00465,25,10,0,-0.5,-0.866,0.4339,7,3,205,NO_EXCEPTION
2020-07-24,FG-100001,6.648,8,7,1,0.0,0,97.65,14.69,4,0,-0.02844,25,10,0,-0.5,-0.866,-0.4339,7,3,206,NO_EXCEPTION
2020-07-25,FG-100001,6.189,7,7,0,0.0,0,91.46,14.78,0,0,-0.03627,25,10,0,-0.5,-0.866,-0.9749,7,3,207,NO_EXCEPTION
2020-07-26,FG-100001,6.021,7,7,0,0.0,0,85.44,14.19,0,0,-0.04013,25,10,0,-0.5,-0.866,-0.7818,7,3,208,NO_EXCEPTION
2020-07-27,FG-100001,6.358,7,7,0,0.0,0,79.08,12.44,0,0,-0.05028,25,10,0,-0.5,-0.866,0.0,7,3,209,NO_EXCEPTION
2020-07-28,FG-100001,6.858,7,7,0,0.0,0,72.22,10.53,0,0,-0.0585,25,10,0,-0.5,-0.866,0.7818,7,3,210,NO_EXCEPTION
2020-07-29,FG-100001,7.887,7,7,0,0.0,0,64.33,8.16,0,0,-0.06063,25,10,0,-0.5,-0.866,0.9749,7,3,211,EXPEDITE
2020-07-30,FG-100001,6.38,7,7,0,0.0,0,57.95,9.08,7,0,-0.05019,25,10,0,-0.5,-0.866,0.4339,7,3,212,NO_EXCEPTION
2020-07-31,FG-100001,7.505,8,7,1,0.0,0,50.45,6.72,0,0,-0.05389,25,10,0,-0.5,-0.866,-0.4339,7,3,213,EXPEDITE
2020-08-01,FG-100001,7.231,6,7,-1,0.0,0,43.22,5.98,0,0,-0.05227,25,10,0,-0.866,-0.5,-0.9749,8,3,214,EXPEDITE
2020-08-02,FG-100001,7.448,7,7,0,0.0,0,35.77,4.8,0,0,-0.04423,25,10,0,-0.866,-0.5,-0.7818,8,3,215,EXPEDITE
2020-08-03,FG-100001,8.564,8,7,1,0.0,0,27.2,3.18,0,0,-0.03714,25,10,0,-0.866,-0.5,0.0,8,3,216,EXPEDITE
2020-08-04,FG-100001,8.268,7,7,0,0.0,0,18.94,2.29,0,0,-0.01641,25,10,0,-0.866,-0.5,0.7818,8,3,217,EXPEDITE
2020-08-05,FG-100001,8.937,8,7,1,0.0,0,10.0,1.12,0,0,-0.00421,25,10,0,-0.866,-0.5,0.9749,8,3,218,SHORTAGE
2020-08-06,FG-100001,7.773,7,7,0,0.0,0,2.23,0.29,0,0,0.00488,25,10,0,-0.866,-0.5,0.4339,8,3,219,SHORTAGE
2020-08-07,FG-100001,7.334,6,7,-1,0.0,0,0.0,0.0,0,0,0.00472,25,10,0,-0.866,-0.5,-0.4339,8,3,220,SHORTAGE
2020-08-08,FG-100001,7.669,6,7,-1,0.0,0,0.0,0.0,0,0,0.01697,25,10,0,-0.866,-0.5,-0.9749,8,3,221,SHORTAGE
2020-08-09,FG-100001,7.974,7,7,0,0.0,0,42.84,5.37,0,0,0.03209,25,10,0,-0.866,-0.5,-0.7818,8,3,222,EXPEDITE
2020-08-10,FG-100001,7.842,7,7,0,0.0,0,35.0,4.46,0,0,0.03934,25,10,0,-0.866,-0.5,0.0,8,3,223,EXPEDITE
2020-08-11,FG-100001,6.786,7,7,0,0.0,0,28.22,4.16,0,0,0.04388,25,10,0,-0.866,-0.5,0.7818,8,3,224,EXPEDITE
2020-08-12,FG-100001,7.575,6,7,-1,0.0,0,64.38,8.5,0,0,0.04997,25,10,0,-0.866,-0.5,0.9749,8,3,225,NO_EXCEPTION
2020-08-13,FG-100001,7.565,7,7,0,0.0,0,56.82,7.51,0,0,0.04823,25,10,0,-0.866,-0.5,0.4339,8,3,226,EXPEDITE
2020-08-14,FG-100001,9.12,6,7,-1,0.0,0,47.7,5.23,0,0,0.04625,25,10,0,-0.866,-0.5,-0.4339,8,3,227,EXPEDITE
2020-08-15,FG-100001,8.529,8,7,1,0.0,0,39.17,4.59,0,0,0.06055,25,10,0,-0.866,-0.5,-0.9749,8,3,228,EXPEDITE
2020-08-16,FG-100001,6.482,9,7,2,0.0,0,32.69,5.04,0,0,0.06456,25,10,0,-0.866,-0.5,-0.7818,8,3,229,EXPEDITE
2020-08-17,FG-100001,6.806,7,7,0,0.0,0,25.88,3.8,0,0,0.05569,25,10,0,-0.866,-0.5,0.0,8,3,230,EXPEDITE
2020-08-18,FG-100001,5.931,7,7,0,0.0,0,19.95,3.36,0,0,0.04774,25,10,0,-0.866,-0.5,0.7818,8,3,231,EXPEDITE
2020-08-19,FG-100001,6.503,7,7,0,0.0,0,13.45,2.07,2,0,0.03592,25,10,0,-0.866,-0.5,0.9749,8,3,232,EXPEDITE
2020-08-20,FG-100001,7.117,6,7,-1,0.0,0,6.33,0.89,0,0,0.03277,25,10,0,-0.866,-0.5,0.4339,8,3,233,SHORTAGE
2020-08-21,FG-100001,7.748,7,7,0,0.0,0,0.0,0.0,0,0,0.02792,25,10,0,-0.866,-0.5,-0.4339,8,3,234,SHORTAGE
2020-08-22,FG-100001,6.448,6,7,-1,0.0,0,29.48,4.57,0,0,0.02948,25,10,0,-0.866,-0.5,-0.9749,8,3,235,EXPEDITE
2020-08-23,FG-100001,6.563,6,7,-1,0.0,0,22.92,3.49,0,0,0.01027,25,10,0,-0.866,-0.5,-0.7818,8,3,236,EXPEDITE
2020-08-24,FG-100001,5.585,8,7,1,0.0,0,17.33,3.1,0,0,0.0008,25,10,0,-0.866,-0.5,0.0,8,3,237,EXPEDITE
2020-08-25,FG-100001,7.106,7,7,0,0.0,0,10.23,1.44,4,0,-0.01811,25,10,0,-0.866,-0.5,0.7818,8,3,238,SHORTAGE
2020-08-26,FG-100001,6.569,7,7,0,0.0,0,3.66,0.56,0,0,-0.0281,25,10,0,-0.866,-0.5,0.9749,8,3,239,SHORTAGE
2020-08-27,FG-100001,7.091,7,7,0,0.0,0,0.0,0.0,0,0,-0.03971,25,10,0,-0.866,-0.5,0.4339,8,3,240,SHORTAGE
2020-08-28,FG-100001,6.963,7,7,0,0.0,0,0.0,0.0,0,0,-0.04459,25,10,0,-0.866,-0.5,-0.4339,8,3,241,SHORTAGE
2020-08-29,FG-100001,7.704,8,7,1,0.0,0,0.0,0.0,0,0,-0.04332,25,10,0,-0.866,-0.5,-0.9749,8,3,242,SHORTAGE
2020-08-30,FG-100001,6.525,7,7,0,0.0,0,0.0,0.0,0,0,-0.04724,25,10,0,-0.866,-0.5,-0.7818,8,3,243,SHORTAGE
2020-08-31,FG-100001,6.866,7,7,0,0.0,0,0.0,0.0,0,0,-0.0516,25,10,0,-0.866,-0.5,0.0,8,3,244,SHORTAGE
2020-09-01,FG-100001,9.899,7,7,0,0.0,0,0.0,0.0,0,0,-0.05521,25,10,0,-1.0,-0.0,0.7818,9,3,245,SHORTAGE
2020-09-02,FG-100001,7.194,7,7,0,0.0,0,47.7,6.63,5,0,-0.03759,25,10,0,-1.0,-0.0,0.9749,9,3,246,EXPEDITE
2020-09-03,FG-100001,7.416,6,7,-1,0.0,0,40.29,5.43,0,0,-0.03083,25,10,0,-1.0,-0.0,0.4339,9,3,247,EXPEDITE
2020-09-04,FG-100001,9.915,6,7,-1,0.0,0,30.37,3.06,0,0,-0.02406,25,10,0,-1.0,-0.0,-0.4339,9,3,248,EXPEDITE
2020-09-05,FG-100001,10.837,7,7,0,0.0,0,19.53,1.8,0,0,0.00383,25,10,0,-1.0,-0.0,-0.9749,9,3,249,EXPEDITE
2020-09-06,FG-100001,7.409,7,7,0,0.0,0,12.12,1.64,0,0,0.0292,25,10,0,-1.0,-0.0,-0.7818,9,3,250,SHORTAGE
2020-09-07,FG-100001,8.053,6,7,-1,0.0,0,4.07,0.51,0,0,0.02806,25,10,0,-1.0,-0.0,0.0,9,3,251,SHORTAGE
2020-09-08,FG-100001,8.59,7,7,0,0.0,0,0.0,0.0,0,0,0.03335,25,10,0,-1.0,-0.0,0.7818,9,3,252,SHORTAGE
2020-09-09,FG-100001,9.654,7,7,0,0.0,0,0.0,0.0,0,0,0.04404,25,10,0,-1.0,-0.0,0.9749,9,3,253,SHORTAGE
2020-09-10,FG-100001,7.337,6,7,-1,0.0,0,0.0,0.0,0,0,0.06041,25,10,0,-1.0,-0.0,0.4339,9,3,254,SHORTAGE
2020-09-11,FG-100001,7.841,6,7,-1,0.0,0,0.0,0.0,0,0,0.05375,25,10,0,-1.0,-0.0,-0.4339,9,3,255,SHORTAGE
2020-09-12,FG-100001,8.548,7,7,0,0.0,0,0.0,0.0,0,0,0.05553,25,10,0,-1.0,-0.0,-0.9749,9,3,256,SHORTAGE
2020-09-13,FG-100001,8.163,7,7,0,0.0,0,0.0,0.0,0,0,0.06169,25,10,0,-1.0,-0.0,-0.7818,9,3,257,SHORTAGE
2020-09-14,FG-100001,7.431,6,7,-1,0.0,0,0.0,0.0,0,0,0.07566,25,10,0,-1.0,-0.0,0.0,9,3,258,SHORTAGE
2020-09-15,FG-100001,7.528,12,7,5,4.73,1,0.0,0.0,0,0,0.08124,25,10,0,-1.0,-0.0,0.7818,9,3,259,SHORTAGE
2020-09-16,FG-100001,6.516,8,7,1,0.0,0,0.0,0.0,0,0,0.07382,25,10,0,-1.0,-0.0,0.9749,9,3,260,SHORTAGE
2020-09-17,FG-100001,7.322,7,7,0,0.0,0,0.0,0.0,0,0,0.06165,25,10,0,-1.0,-0.0,0.4339,9,3,261,SHORTAGE
2020-09-18,FG-100001,7.27,7,7,0,0.0,0,40.59,5.58,0,0,0.04877,25,10,0,-1.0,-0.0,-0.4339,9,3,262,EXPEDITE
2020-09-19,FG-100001,7.638,7,7,0,0.0,0,32.95,4.31,7,0,0.03888,25,10,0,-1.0,-0.0,-0.9749,9,3,263,EXPEDITE
2020-09-20,FG-100001,7.072,7,7,0,0.0,0,25.88,3.66,0,0,0.03525,25,10,0,-1.0,-0.0,-0.7818,9,3,264,EXPEDITE
2020-09-21,FG-100001,7.894,7,7,0,0.0,0,17.99,2.28,0,0,0.03209,25,10,0,-1.0,-0.0,0.0,9,3,265,EXPEDITE
2020-09-22,FG-100001,8.387,7,7,0,0.0,0,9.6,1.14,0,0,0.02558,25,10,0,-1.0,-0.0,0.7818,9,3,266,SHORTAGE
2020-09-23,FG-100001,7.837,7,7,0,0.0,0,1.76,0.23,0,0,0.02239,25,10,0,-1.0,-0.0,0.9749,9,3,267,SHORTAGE
2020-09-24,FG-100001,8.116,7,7,0,0.0,0,0.0,0.0,0,0,0.00811,25,10,0,-1.0,-0.0,0.4339,9,3,268,SHORTAGE
2020-09-25,FG-100001,8.022,7,7,0,0.0,0,0.0,0.0,0,0,0.0051,25,10,0,-1.0,-0.0,-0.4339,9,3,269,SHORTAGE
2020-09-26,FG-100001,8.131,7,7,0,0.0,0,0.0,0.0,2,0,-0.00266,25,10,0,-1.0,-0.0,-0.9749,9,3,270,SHORTAGE
2020-09-27,FG-100001,7.691,7,7,0,0.0,0,0.0,0.0,0,0,-0.00677,25,10,0,-1.0,-0.0,-0.7818,9,3,271,SHORTAGE
2020-09-28,FG-100001,8.715,8,7,1,0.0,0,0.0,0.0,0,0,-0.01506,25,10,0,-1.0,-0.0,0.0,9,3,272,SHORTAGE
2020-09-29,FG-100001,8.517,7,7,0,0.0,0,0.0,0.0,0,0,-0.01195,25,10,0,-1.0,-0.0,0.7818,9,3,273,SHORTAGE
2020-09-30,FG-100001,10.574,6,7,-1,0.0,0,0.0,0.0,7,0,-0.0187,25,10,0,-1.0,-0.0,0.9749,9,3,274,SHORTAGE
2020-10-01,FG-100001,10.266,8,7,1,0.0,0,0.0,0.0,0,0,-0.01072,25,10,0,-0.866,0.5,0.4339,10,4,275,SHORTAGE
2020-10-02,FG-100001,9.323,7,7,0,0.0,0,0.0,0.0,0,0,0.01454,25,10,0,-0.866,0.5,-0.4339,10,4,276,SHORTAGE
2020-10-03,FG-100001,8.368,7,7,0,1.01,1,0.0,0.0,0,0,0.0149,25,10,0,-0.866,0.5,-0.9749,10,4,277,SHORTAGE
2020-10-04,FG-100001,8.101,7,7,0,0.0,0,0.0,0.0,0,0,0.00968,25,10,0,-0.866,0.5,-0.7818,10,4,278,SHORTAGE
2020-10-05,FG-100001,10.233,7,7,0,0.0,0,0.0,0.0,0,0,0.01955,25,10,0,-0.866,0.5,0.0,10,4,279,SHORTAGE
2020-10-06,FG-100001,9.384,7,7,0,0.0,0,0.0,0.0,0,0,0.05034,25,10,0,-0.866,0.5,0.7818,10,4,280,SHORTAGE
2020-10-07,FG-100001,9.555,7,7,0,0.0,0,0.0,0.0,0,0,0.05228,25,10,0,-0.866,0.5,0.9749,10,4,281,SHORTAGE
2020-10-08,FG-100001,7.485,8,7,1,0.0,0,0.0,0.0,0,0,0.05888,25,10,0,-0.866,0.5,0.4339,10,4,282,SHORTAGE
2020-10-09,FG-100001,9.828,6,7,-1,0.0,0,0.0,0.0,0,0,0.05516,25,10,0,-0.866,0.5,-0.4339,10,4,283,SHORTAGE
2020-10-10,FG-100001,9.31,7,7,0,0.0,0,0.0,0.0,0,0,0.0744,25,10,0,-0.866,0.5,-0.9749,10,4,284,SHORTAGE
2020-10-11,FG-100001,7.827,7,7,0,0.0,0,0.0,0.0,0,0,0.07423,25,10,0,-0.866,0.5,-0.7818,10,4,285,SHORTAGE
2020-10-12,FG-100001,8.288,7,7,0,0.0,0,0.0,0.0,1,0,0.0671,25,10,0,-0.866,0.5,0.0,10,4,286,SHORTAGE
2020-10-13,FG-100001,8.817,7,7,0,0.0,0,0.0,0.0,0,0,0.06782,25,10,0,-0.866,0.5,0.7818,10,4,287,SHORTAGE
2020-10-14,FG-100001,8.534,8,7,1,0.0,0,0.0,0.0,0,0,0.06942,25,10,0,-0.866,0.5,0.9749,10,4,288,SHORTAGE
2020-10-15,FG-100001,8.154,7,7,0,0.0,0,0.0,0.0,0,0,0.06384,25,10,0,-0.866,0.5,0.4339,10,4,289,SHORTAGE
2020-10-16,FG-100001,8.24,7,7,0,0.0,0,0.0,0.0,0,0,0.056,25,10,0,-0.866,0.5,-0.4339,10,4,290,SHORTAGE
2020-10-17,FG-100001,8.066,7,7,0,0.0,0,0.0,0.0,0,0,0.04145,25,10,0,-0.866,0.5,-0.9749,10,4,291,SHORTAGE
2020-10-18,FG-100001,8.373,7,7,0,0.0,0,0.0,0.0,0,0,0.03057,25,10,0,-0.866,0.5,-0.7818,10,4,292,SHORTAGE
2020-10-19,FG-100001,9.461,7,7,0,0.0,0,0.0,0.0,0,0,0.02098,25,10,0,-0.866,0.5,0.0,10,4,293,SHORTAGE
2020-10-20,FG-100001,6.152,7,7,0,0.0,0,0.0,0.0,0,0,0.02046,25,10,0,-0.866,0.5,0.7818,10,4,294,SHORTAGE
2020-10-21,FG-100001,8.137,7,7,0,0.0,0,0.0,0.0,0,0,-0.00613,25,10,0,-0.866,0.5,0.9749,10,4,295,SHORTAGE
2020-10-22,FG-100001,8.568,7,7,0,0.0,0,0.0,0.0,0,0,-0.01383,25,10,0,-0.866,0.5,0.4339,10,4,296,SHORTAGE
2020-10-23,FG-100001,8.783,7,7,0,0.0,0,0.0,0.0,0,0,-0.01546,25,10,0,-0.866,0.5,-0.4339,10,4,297,SHORTAGE
2020-10-24,FG-100001,8.341,7,7,0,0.0,0,0.0,0.0,0,0,-0.01957,25,10,0,-0.866,0.5,-0.9749,10,4,298,SHORTAGE
2020-10-25,FG-100001,7.265,7,7,0,0.0,0,0.0,0.0,0,0,-0.02504,25,10,0,-0.866,0.5,-0.7818,10,4,299,SHORTAGE
2020-10-26,FG-100001,9.271,7,7,0,0.0,0,0.0,0.0,0,0,-0.03819,25,10,0,-0.866,0.5,0.0,10,4,300,SHORTAGE
2020-10-27,FG-100001,10.725,7,7,0,0.0,0,0.0,0.0,0,0,-0.03731,25,10,0,-0.866,0.5,0.7818,10,4,301,SHORTAGE
2020-10-28,FG-100001,7.886,8,7,1,0.0,0,0.0,0.0,0,0,-0.03059,25,10,0,-0.866,0.5,0.9749,10,4,302,SHORTAGE
2020-10-29,FG-100001,10.298,7,7,0,0.0,0,0.0,0.0,0,0,-0.03648,25,10,0,-0.866,0.5,0.4339,10,4,303,SHORTAGE
2020-10-30,FG-100001,9.316,7,7,0,0.0,0,0.0,0.0,6,0,-0.0278,25,10,0,-0.866,0.5,-0.4339,10,4,304,SHORTAGE
2020-10-31,FG-100001,9.708,8,7,1,0.0,0,0.0,0.0,2,0,-0.01206,25,10,0,-0.866,0.5,-0.9749,10,4,305,SHORTAGE
2020-11-01,FG-100001,8.842,7,7,0,0.0,0,0.0,0.0,0,0,0.00464,25,10,0,-0.5,0.866,-0.7818,11,4,306,SHORTAGE
2020-11-02,FG-100001,9.639,8,7,1,0.0,0,0.0,0.0,0,0,0.0095,25,10,0,-0.5,0.866,0.0,11,4,307,SHORTAGE
2020-11-03,FG-100001,11.338,7,7,0,0.0,0,0.0,0.0,0,0,0.01312,25,10,0,-0.5,0.866,0.7818,11,4,308,SHORTAGE
2020-11-04,FG-100001,10.653,7,7,0,0.0,0,0.0,0.0,0,0,0.02531,25,10,0,-0.5,0.866,0.9749,11,4,309,SHORTAGE
2020-11-05,FG-100001,11.814,7,7,0,0.0,0,0.0,0.0,0,0,0.04633,25,10,0,-0.5,0.866,0.4339,11,4,310,SHORTAGE
2020-11-06,FG-100001,11.227,7,7,0,0.0,0,0.0,0.0,0,0,0.0688,25,10,0,-0.5,0.866,-0.4339,11,4,311,SHORTAGE
2020-11-07,FG-100001,10.433,7,7,0,0.0,0,0.0,0.0,0,0,0.08759,25,10,0,-0.5,0.866,-0.9749,11,4,312,SHORTAGE
2020-11-08,FG-100001,11.651,8,7,1,0.0,0,0.0,0.0,7,0,0.08622,25,10,0,-0.5,0.866,-0.7818,11,4,313,SHORTAGE
2020-11-09,FG-100001,10.261,7,7,0,0.0,0,0.0,0.0,0,0,0.10757,25,10,0,-0.5,0.866,0.0,11,4,314,SHORTAGE
2020-11-10,FG-100001,10.532,8,7,1,0.0,0,0.0,0.0,0,0,0.11557,25,10,0,-0.5,0.866,0.7818,11,4,315,SHORTAGE
2020-11-11,FG-100001,9.332,7,7,0,0.0,0,0.0,0.0,0,0,0.11466,25,10,0,-0.5,0.866,0.9749,11,4,316,SHORTAGE
2020-11-12,FG-100001,9.57,7,7,0,0.0,0,0.0,0.0,0,0,0.10799,25,10,0,-0.5,0.866,0.4339,11,4,317,SHORTAGE
2020-11-13,FG-100001,8.747,9,7,2,0.0,0,0.0,0.0,2,0,0.10604,25,10,0,-0.5,0.866,-0.4339,11,4,318,SHORTAGE
2020-11-14,FG-100001,10.231,7,7,0,0.0,0,0.0,0.0,4,0,0.09649,25,10,0,-0.5,0.866,-0.9749,11,4,319,SHORTAGE
2020-11-15,FG-100001,8.146,7,7,0,0.0,0,0.0,0.0,6,0,0.0938,25,10,0,-0.5,0.866,-0.7818,11,4,320,SHORTAGE
2020-11-16,FG-100001,9.9,7,7,0,0.0,0,0.0,0.0,0,0,0.07733,25,10,0,-0.5,0.866,0.0,11,4,321,SHORTAGE
2020-11-17,FG-100001,8.979,6,7,-1,0.0,0,0.0,0.0,0,0,0.07101,25,10,0,-0.5,0.866,0.7818,11,4,322,SHORTAGE
2020-11-18,FG-100001,10.227,8,7,1,0.0,0,0.0,0.0,0,0,0.06006,25,10,0,-0.5,0.866,0.9749,11,4,323,SHORTAGE
2020-11-19,FG-100001,9.875,7,7,0,0.0,0,59.69,6.04,0,0,0.06439,25,10,0,-0.5,0.866,0.4339,11,4,324,EXPEDITE
2020-11-20,FG-100001,10.93,7,7,0,0.0,0,48.76,4.46,0,0,0.04329,25,10,0,-0.5,0.866,-0.4339,11,4,325,EXPEDITE
2020-11-21,FG-100001,10.019,7,7,0,0.0,0,38.74,3.87,0,0,0.04103,25,10,0,-0.5,0.866,-0.9749,11,4,326,EXPEDITE
2020-11-22,FG-100001,7.967,7,7,0,0.0,0,30.77,3.86,0,0,0.03461,25,10,0,-0.5,0.866,-0.7818,11,4,327,EXPEDITE
2020-11-23,FG-100001,9.528,6,7,-1,0.0,0,21.24,2.23,0,0,0.0158,25,10,0,-0.5,0.866,0.0,11,4,328,EXPEDITE
2020-11-24,FG-100001,8.606,6,7,-1,0.0,0,12.64,1.47,0,0,0.00437,25,10,0,-0.5,0.866,0.7818,11,4,329,EXPEDITE
2020-11-25,FG-100001,9.405,7,7,0,0.0,0,3.23,0.34,0,0,-0.02095,25,10,0,-0.5,0.866,0.9749,11,4,330,SHORTAGE
2020-11-26,FG-100001,11.621,7,7,0,0.0,0,0.0,0.0,0,0,-0.02789,25,10,0,-0.5,0.866,0.4339,11,4,331,SHORTAGE
2020-11-27,FG-100001,10.927,7,7,0,0.0,0,0.0,0.0,0,0,-0.01055,25,10,0,-0.5,0.866,-0.4339,11,4,332,SHORTAGE
2020-11-28,FG-100001,9.713,7,7,0,0.0,0,0.0,0.0,0,0,-0.01767,25,10,0,-0.5,0.866,-0.9749,11,4,333,SHORTAGE
2020-11-29,FG-100001,9.528,7,7,0,0.0,0,0.0,0.0,0,0,-0.01734,25,10,0,-0.5,0.866,-0.7818,11,4,334,SHORTAGE
2020-11-30,FG-100001,10.779,7,7,0,0.0,0,0.0,0.0,0,0,-0.02472,25,10,0,-0.5,0.866,0.0,11,4,335,SHORTAGE
2020-12-01,FG-100001,9.541,7,7,0,0.0,0,53.0,5.55,0,0,-0.02142,25,10,0,-0.0,1.0,0.7818,12,4,336,EXPEDITE
2020-12-02,FG-100001,10.219,6,7,-1,0.0,0,42.78,4.19,0,0,-0.03255,25,10,0,-0.0,1.0,0.9749,12,4,337,EXPEDITE
