date,material_id,description,mat_type,supplier,daily_demand,actual_lead_time_days,nominal_lead_time_days,lt_deviation_days,transit_delay_days,delay_event,stock_level,stock_cover_days,po_slippage_days,qi_rejection,safety_stock,reorder_point,moq,transit_risk_level,demand_rolling_slope,month_sin,month_cos,dow_sin,month,quarter,day_of_year,exception_label
2020-05-11,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.376,8,7,1,0.0,0,25.39,3.98,0,0,25,30,10,0,0.0161,0.5,-0.866,0.0,5,2,132,EXPEDITE
2020-05-12,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.775,6,7,-1,0.0,0,17.61,2.27,0,0,25,30,10,0,0.02163,0.5,-0.866,0.7818,5,2,133,EXPEDITE
2020-05-13,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.053,7,7,0,0.0,0,10.56,1.5,5,0,25,30,10,0,0.02802,0.5,-0.866,0.9749,5,2,134,SHORTAGE
2020-05-14,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.061,7,7,0,0.0,0,4.5,0.74,0,0,25,30,10,0,0.03439,0.5,-0.866,0.4339,5,2,135,SHORTAGE
2020-05-15,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.284,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.02563,0.5,-0.866,-0.4339,5,2,136,SHORTAGE
2020-05-16,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.098,6,7,-1,0.0,0,36.58,5.15,0,0,25,30,10,0,0.02145,0.5,-0.866,-0.9749,5,2,137,EXPEDITE
2020-05-17,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.342,7,7,0,0.0,0,29.24,3.98,0,0,25,30,10,0,0.01849,0.5,-0.866,-0.7818,5,2,138,EXPEDITE
2020-05-18,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.009,7,7,0,0.0,0,21.23,2.65,0,0,25,30,10,0,0.01905,0.5,-0.866,0.0,5,2,139,EXPEDITE
2020-05-19,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.511,8,7,1,1.85,1,75.1,8.82,0,0,25,30,10,0,0.02854,0.5,-0.866,0.7818,5,2,140,EXPEDITE
2020-05-20,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.792,7,7,0,0.0,0,68.31,10.06,0,0,25,30,10,0,0.02844,0.5,-0.866,0.9749,5,2,141,NO_EXCEPTION
2020-05-21,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.832,8,7,1,0.84,1,62.48,10.71,0,0,25,30,10,0,0.02553,0.5,-0.866,0.4339,5,2,142,NO_EXCEPTION
2020-05-22,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.071,7,7,0,0.0,0,57.41,11.32,0,0,25,30,10,0,0.01525,0.5,-0.866,-0.4339,5,2,143,NO_EXCEPTION
2020-05-23,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.613,7,7,0,0.0,0,50.8,7.68,0,0,25,30,10,0,-0.00348,0.5,-0.866,-0.9749,5,2,144,EXPEDITE
2020-05-24,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.933,8,7,1,0.0,0,44.86,7.56,0,0,25,30,10,0,-0.01568,0.5,-0.866,-0.7818,5,2,145,EXPEDITE
2020-05-25,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.228,7,7,0,0.0,0,38.64,6.2,0,0,25,30,10,0,-0.02566,0.5,-0.866,0.0,5,2,146,EXPEDITE
2020-05-26,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.156,7,7,0,0.0,0,32.48,5.28,0,0,25,30,10,0,-0.03591,0.5,-0.866,0.7818,5,2,147,EXPEDITE
2020-05-27,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.541,7,7,0,0.0,0,25.94,3.97,0,0,25,30,10,0,-0.0427,0.5,-0.866,0.9749,5,2,148,EXPEDITE
2020-05-28,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.442,14,7,7,5.74,1,18.5,2.49,0,0,25,30,10,0,-0.04716,0.5,-0.866,0.4339,5,2,149,EXPEDITE
2020-05-29,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.933,6,7,-1,0.0,0,11.56,1.67,0,0,25,30,10,0,-0.0376,0.5,-0.866,-0.4339,5,2,150,SHORTAGE
2020-05-30,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.821,8,7,1,0.0,0,4.74,0.7,0,0,25,30,10,0,-0.03918,0.5,-0.866,-0.9749,5,2,151,SHORTAGE
2020-05-31,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.308,5,7,-2,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.04468,0.5,-0.866,-0.7818,5,2,152,SHORTAGE
2020-06-01,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.943,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.04713,0.0,-1.0,0.0,6,2,153,SHORTAGE
2020-06-02,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.879,8,7,1,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.05062,0.0,-1.0,0.7818,6,2,154,SHORTAGE
2020-06-03,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.27,7,7,0,0.0,0,0.0,0.0,2,0,25,30,10,0,-0.04103,0.0,-1.0,0.9749,6,2,155,SHORTAGE
2020-06-04,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.675,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.03034,0.0,-1.0,0.4339,6,2,156,SHORTAGE
2020-06-05,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.511,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.01229,0.0,-1.0,-0.4339,6,2,157,SHORTAGE
2020-06-06,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.165,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.00387,0.0,-1.0,-0.9749,6,2,158,SHORTAGE
2020-06-07,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.061,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.01109,0.0,-1.0,-0.7818,6,2,159,SHORTAGE
2020-06-08,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.53,6,7,-1,0.0,0,0.0,0.0,0,0,25,30,10,0,0.01335,0.0,-1.0,0.0,6,2,160,SHORTAGE
2020-06-09,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.65,7,7,0,0.0,0,36.86,5.54,0,0,25,30,10,0,0.01051,0.0,-1.0,0.7818,6,2,161,EXPEDITE
2020-06-10,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.764,7,7,0,0.0,0,30.1,4.45,0,0,25,30,10,0,0.01104,0.0,-1.0,0.9749,6,2,162,EXPEDITE
2020-06-11,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.742,6,7,-1,0.0,0,21.36,2.44,0,0,25,30,10,0,0.00705,0.0,-1.0,0.4339,6,2,163,EXPEDITE
2020-06-12,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.525,6,7,-1,0.0,0,14.83,2.27,0,0,25,30,10,0,0.0253,0.0,-1.0,-0.4339,6,2,164,EXPEDITE
2020-06-13,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.588,6,7,-1,0.0,0,7.24,0.95,0,0,25,30,10,0,0.02384,0.0,-1.0,-0.9749,6,2,165,SHORTAGE
2020-06-14,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.266,7,7,0,0.0,0,0.98,0.16,0,0,25,30,10,0,0.02263,0.0,-1.0,-0.7818,6,2,166,SHORTAGE
2020-06-15,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.406,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.01375,0.0,-1.0,0.0,6,2,167,SHORTAGE
2020-06-16,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.923,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.01785,0.0,-1.0,0.7818,6,2,168,SHORTAGE
2020-06-17,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.465,8,7,1,0.0,0,0.0,0.0,0,0,25,30,10,0,0.02038,0.0,-1.0,0.9749,6,2,169,SHORTAGE
2020-06-18,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.456,7,7,0,0.0,0,0.0,0.0,5,0,25,30,10,0,0.02473,0.0,-1.0,0.4339,6,2,170,SHORTAGE
2020-06-19,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.994,7,7,0,0.0,0,0.0,0.0,4,0,25,30,10,0,0.03318,0.0,-1.0,-0.4339,6,2,171,SHORTAGE
2020-06-20,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.651,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.02771,0.0,-1.0,-0.9749,6,2,172,SHORTAGE
2020-06-21,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.053,7,7,0,0.0,0,0.0,0.0,1,0,25,30,10,0,0.02021,0.0,-1.0,-0.7818,6,2,173,SHORTAGE
2020-06-22,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.564,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.00324,0.0,-1.0,0.0,6,2,174,SHORTAGE
2020-06-23,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.55,9,7,2,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.00669,0.0,-1.0,0.7818,6,2,175,SHORTAGE
2020-06-24,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.519,7,7,0,0.0,0,0.0,0.0,2,0,25,30,10,0,-0.02093,0.0,-1.0,0.9749,6,2,176,SHORTAGE
2020-06-25,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.496,6,7,-1,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.02672,0.0,-1.0,0.4339,6,2,177,SHORTAGE
2020-06-26,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.663,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.02682,0.0,-1.0,-0.4339,6,2,178,SHORTAGE
2020-06-27,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.577,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.03024,0.0,-1.0,-0.9749,6,2,179,SHORTAGE
2020-06-28,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.958,6,7,-1,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.02806,0.0,-1.0,-0.7818,6,2,180,SHORTAGE
2020-06-29,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.777,8,7,1,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.02655,0.0,-1.0,0.0,6,2,181,SHORTAGE
2020-06-30,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.146,7,7,0,0.0,0,0.0,0.0,6,0,25,30,10,0,-0.02054,0.0,-1.0,0.7818,6,2,182,SHORTAGE
2020-07-01,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.81,6,7,-1,0.0,0,0.0,0.0,1,0,25,30,10,0,-0.02256,-0.5,-0.866,0.9749,7,3,183,SHORTAGE
2020-07-02,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.0,8,7,1,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.02963,-0.5,-0.866,0.4339,7,3,184,SHORTAGE
2020-07-03,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.602,8,7,1,0.0,0,55.34,7.28,0,0,25,30,10,0,-0.02297,-0.5,-0.866,-0.4339,7,3,185,EXPEDITE
2020-07-04,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.489,6,7,-1,0.0,0,46.85,5.52,0,0,25,30,10,0,-0.01666,-0.5,-0.866,-0.9749,7,3,186,EXPEDITE
2020-07-05,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.544,8,7,1,0.0,0,39.31,5.21,0,0,25,30,10,0,0.0049,-0.5,-0.866,-0.7818,7,3,187,EXPEDITE
2020-07-06,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.524,8,7,1,0.0,0,84.23,12.91,1,0,25,30,10,0,0.01242,-0.5,-0.866,0.0,7,3,188,NO_EXCEPTION
2020-07-07,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.42,7,7,0,0.0,0,77.81,12.12,0,0,25,30,10,0,0.01786,-0.5,-0.866,0.7818,7,3,189,NO_EXCEPTION
2020-07-08,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.641,8,7,1,0.0,0,69.17,8.0,0,0,25,30,10,0,0.01575,-0.5,-0.866,0.9749,7,3,190,EXPEDITE
2020-07-09,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.644,7,7,0,0.0,0,60.52,7.0,0,0,25,30,10,0,0.02458,-0.5,-0.866,0.4339,7,3,191,EXPEDITE
2020-07-10,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.178,7,7,0,0.0,0,53.35,7.43,0,0,25,30,10,0,0.03332,-0.5,-0.866,-0.4339,7,3,192,EXPEDITE
2020-07-11,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.95,6,7,-1,0.0,0,46.4,6.68,0,0,25,30,10,0,0.0325,-0.5,-0.866,-0.9749,7,3,193,EXPEDITE
2020-07-12,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.172,7,7,0,0.0,0,38.22,4.68,5,0,25,30,10,0,0.04367,-0.5,-0.866,-0.7818,7,3,194,EXPEDITE
2020-07-13,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.246,7,7,0,0.0,0,31.98,5.12,0,0,25,30,10,0,0.04824,-0.5,-0.866,0.0,7,3,195,EXPEDITE
2020-07-14,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.294,7,7,0,0.0,0,67.3,10.69,0,0,25,30,10,0,0.04697,-0.5,-0.866,0.7818,7,3,196,NO_EXCEPTION
2020-07-15,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.238,10,7,3,3.2,1,132.59,18.32,0,0,25,30,10,0,0.0375,-0.5,-0.866,0.9749,7,3,197,RESCHEDULE_IN
2020-07-16,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.43,7,7,0,0.0,0,126.16,19.62,0,0,25,30,10,0,0.04197,-0.5,-0.866,0.4339,7,3,198,RESCHEDULE_IN
2020-07-17,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.595,7,7,0,0.0,0,119.56,18.13,0,0,25,30,10,0,0.03796,-0.5,-0.866,-0.4339,7,3,199,NO_EXCEPTION
2020-07-18,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.409,6,7,-1,0.0,0,113.15,17.65,0,0,25,30,10,0,0.03208,-0.5,-0.866,-0.9749,7,3,200,NO_EXCEPTION
2020-07-19,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.669,6,7,-1,0.0,0,106.48,15.97,2,0,25,30,10,0,0.02488,-0.5,-0.866,-0.7818,7,3,201,NO_EXCEPTION
2020-07-20,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.311,7,7,0,0.0,0,99.17,13.56,0,0,25,30,10,0,0.0162,-0.5,-0.866,0.0,7,3,202,NO_EXCEPTION
2020-07-21,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.447,5,7,-2,0.0,0,127.65,19.8,0,0,25,30,10,0,0.01588,-0.5,-0.866,0.7818,7,3,203,RESCHEDULE_IN
2020-07-22,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.806,7,7,0,0.0,0,120.84,17.75,0,0,25,30,10,0,0.00558,-0.5,-0.866,0.9749,7,3,204,NO_EXCEPTION
2020-07-23,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.107,7,7,0,0.0,0,115.74,22.66,0,0,25,30,10,0,-0.00596,-0.5,-0.866,0.4339,7,3,205,NO_EXCEPTION
2020-07-24,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.446,8,7,1,0.0,0,109.29,16.95,4,0,25,30,10,0,-0.02911,-0.5,-0.866,-0.4339,7,3,206,NO_EXCEPTION
2020-07-25,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.0,7,7,0,0.0,0,103.29,17.22,0,0,25,30,10,0,-0.03675,-0.5,-0.866,-0.9749,7,3,207,NO_EXCEPTION
2020-07-26,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.836,8,7,1,0.0,0,97.45,16.7,0,0,25,30,10,0,-0.04048,-0.5,-0.866,-0.7818,7,3,208,NO_EXCEPTION
2020-07-27,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.162,7,7,0,0.0,0,91.29,14.82,0,0,25,30,10,0,-0.05036,-0.5,-0.866,0.0,7,3,209,NO_EXCEPTION
2020-07-28,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.644,7,7,0,0.0,0,84.65,12.74,0,0,25,30,10,0,-0.05835,-0.5,-0.866,0.7818,7,3,210,NO_EXCEPTION
2020-07-29,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.64,8,7,1,0.0,0,77.01,10.08,0,0,25,30,10,0,-0.06043,-0.5,-0.866,0.9749,7,3,211,NO_EXCEPTION
2020-07-30,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.179,7,7,0,0.0,0,70.83,11.46,7,0,25,30,10,0,-0.05029,-0.5,-0.866,0.4339,7,3,212,NO_EXCEPTION
2020-07-31,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.267,8,7,1,0.0,0,63.56,8.75,0,0,25,30,10,0,-0.05387,-0.5,-0.866,-0.4339,7,3,213,EXPEDITE
2020-08-01,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.0,6,7,-1,0.0,0,56.56,8.08,0,0,25,30,10,0,-0.05231,-0.866,-0.5,-0.9749,8,3,214,NO_EXCEPTION
2020-08-02,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.209,7,7,0,0.0,0,49.35,6.85,0,0,25,30,10,0,-0.04448,-0.866,-0.5,-0.7818,8,3,215,EXPEDITE
2020-08-03,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.288,8,7,1,0.0,0,41.07,4.95,0,0,25,30,10,0,-0.0376,-0.866,-0.5,0.0,8,3,216,EXPEDITE
2020-08-04,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.999,8,7,1,0.0,0,33.07,4.13,0,0,25,30,10,0,-0.01746,-0.866,-0.5,0.7818,8,3,217,EXPEDITE
2020-08-05,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.645,9,7,2,0.0,0,24.42,2.82,0,0,25,30,10,0,-0.00562,-0.866,-0.5,0.9749,8,3,218,EXPEDITE
2020-08-06,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.518,6,7,-1,0.0,0,16.9,2.25,0,0,25,30,10,0,0.00316,-0.866,-0.5,0.4339,8,3,219,EXPEDITE
2020-08-07,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.091,6,7,-1,0.0,0,9.81,1.38,0,0,25,30,10,0,0.003,-0.866,-0.5,-0.4339,8,3,220,SHORTAGE
2020-08-08,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.414,6,7,-1,0.0,0,2.4,0.32,0,0,25,30,10,0,0.01492,-0.866,-0.5,-0.9749,8,3,221,SHORTAGE
2020-08-09,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.707,8,7,1,0.0,0,50.83,6.59,0,0,25,30,10,0,0.02963,-0.866,-0.5,-0.7818,8,3,222,EXPEDITE
2020-08-10,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.578,7,7,0,0.0,0,43.25,5.71,0,0,25,30,10,0,0.03667,-0.866,-0.5,0.0,8,3,223,EXPEDITE
2020-08-11,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.557,7,7,0,0.0,0,36.69,5.6,0,0,25,30,10,0,0.04106,-0.866,-0.5,0.7818,8,3,224,EXPEDITE
2020-08-12,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.317,6,7,-1,0.0,0,71.63,9.79,0,0,25,30,10,0,0.04702,-0.866,-0.5,0.9749,8,3,225,NO_EXCEPTION
2020-08-13,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.306,8,7,1,0.0,0,64.32,8.8,0,0,25,30,10,0,0.04532,-0.866,-0.5,0.4339,8,3,226,EXPEDITE
2020-08-14,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.807,6,7,-1,0.0,0,55.51,6.3,0,0,25,30,10,0,0.0434,-0.866,-0.5,-0.4339,8,3,227,EXPEDITE
2020-08-15,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.234,8,7,1,0.0,0,47.28,5.74,0,0,25,30,10,0,0.05723,-0.866,-0.5,-0.9749,8,3,228,EXPEDITE
2020-08-16,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.257,9,7,2,0.0,0,41.02,6.56,0,0,25,30,10,0,0.06109,-0.866,-0.5,-0.7818,8,3,229,EXPEDITE
2020-08-17,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.568,7,7,0,0.0,0,34.45,5.25,0,0,25,30,10,0,0.05252,-0.866,-0.5,0.0,8,3,230,EXPEDITE
2020-08-18,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.723,7,7,0,0.0,0,28.73,5.02,0,0,25,30,10,0,0.04484,-0.866,-0.5,0.7818,8,3,231,EXPEDITE
2020-08-19,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.273,7,7,0,0.0,0,22.46,3.58,2,0,25,30,10,0,0.03343,-0.866,-0.5,0.9749,8,3,232,EXPEDITE
2020-08-20,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.865,6,7,-1,0.0,0,15.59,2.27,0,0,25,30,10,0,0.03041,-0.866,-0.5,0.4339,8,3,233,EXPEDITE
2020-08-21,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.472,7,7,0,0.0,0,8.12,1.09,0,0,25,30,10,0,0.02571,-0.866,-0.5,-0.4339,8,3,234,SHORTAGE
2020-08-22,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.217,6,7,-1,0.0,0,36.55,5.88,0,0,25,30,10,0,0.02722,-0.866,-0.5,-0.9749,8,3,235,EXPEDITE
2020-08-23,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.326,6,7,-1,0.0,0,30.22,4.78,0,0,25,30,10,0,0.00862,-0.866,-0.5,-0.7818,8,3,236,EXPEDITE
2020-08-24,FG-100001,E-Motor Assembly,FERT,Vendor-managed,5.383,8,7,1,0.0,0,24.84,4.61,0,0,25,30,10,0,-0.00053,-0.866,-0.5,0.0,8,3,237,EXPEDITE
2020-08-25,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.846,7,7,0,0.0,0,17.99,2.63,4,0,25,30,10,0,-0.0188,-0.866,-0.5,0.7818,8,3,238,EXPEDITE
2020-08-26,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.327,7,7,0,0.0,0,11.66,1.84,0,0,25,30,10,0,-0.02848,-0.866,-0.5,0.9749,8,3,239,SHORTAGE
2020-08-27,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.829,7,7,0,0.0,0,4.83,0.71,0,0,25,30,10,0,-0.03971,-0.866,-0.5,0.4339,8,3,240,SHORTAGE
2020-08-28,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.704,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.04444,-0.866,-0.5,-0.4339,8,3,241,SHORTAGE
2020-08-29,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.415,8,7,1,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.04321,-0.866,-0.5,-0.9749,8,3,242,SHORTAGE
2020-08-30,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.279,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.04704,-0.866,-0.5,-0.7818,8,3,243,SHORTAGE
2020-08-31,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.606,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.05124,-0.866,-0.5,0.0,8,3,244,SHORTAGE
2020-09-01,FG-100001,E-Motor Assembly,FERT,Vendor-managed,9.521,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,-0.05475,-1.0,-0.0,0.7818,9,3,245,SHORTAGE
2020-09-02,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.917,7,7,0,0.0,0,45.87,6.63,5,0,25,30,10,0,-0.03782,-1.0,-0.0,0.9749,9,3,246,EXPEDITE
2020-09-03,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.129,6,7,-1,0.0,0,38.74,5.43,0,0,25,30,10,0,-0.03128,-1.0,-0.0,0.4339,9,3,247,EXPEDITE
2020-09-04,FG-100001,E-Motor Assembly,FERT,Vendor-managed,9.53,5,7,-2,0.0,0,29.21,3.07,0,0,25,30,10,0,-0.02476,-1.0,-0.0,-0.4339,9,3,248,EXPEDITE
2020-09-05,FG-100001,E-Motor Assembly,FERT,Vendor-managed,10.413,7,7,0,0.0,0,18.8,1.81,0,0,25,30,10,0,0.00209,-1.0,-0.0,-0.9749,9,3,249,EXPEDITE
2020-09-06,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.117,7,7,0,0.0,0,11.68,1.64,0,0,25,30,10,0,0.02647,-1.0,-0.0,-0.7818,9,3,250,SHORTAGE
2020-09-07,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.734,6,7,-1,0.0,0,3.94,0.51,0,0,25,30,10,0,0.02536,-1.0,-0.0,0.0,9,3,251,SHORTAGE
2020-09-08,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.248,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.03044,-1.0,-0.0,0.7818,9,3,252,SHORTAGE
2020-09-09,FG-100001,E-Motor Assembly,FERT,Vendor-managed,9.269,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.04072,-1.0,-0.0,0.9749,9,3,253,SHORTAGE
2020-09-10,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.043,5,7,-2,0.0,0,0.0,0.0,0,0,25,30,10,0,0.05645,-1.0,-0.0,0.4339,9,3,254,SHORTAGE
2020-09-11,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.526,6,7,-1,0.0,0,0.0,0.0,0,0,25,30,10,0,0.05003,-1.0,-0.0,-0.4339,9,3,255,SHORTAGE
2020-09-12,FG-100001,E-Motor Assembly,FERT,Vendor-managed,8.202,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.05175,-1.0,-0.0,-0.9749,9,3,256,SHORTAGE
2020-09-13,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.832,7,7,0,0.0,0,0.0,0.0,0,0,25,30,10,0,0.05766,-1.0,-0.0,-0.7818,9,3,257,SHORTAGE
2020-09-14,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.128,6,7,-1,0.0,0,0.0,0.0,0,0,25,30,10,0,0.07114,-1.0,-0.0,0.0,9,3,258,SHORTAGE
2020-09-15,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.22,12,7,5,4.73,1,0.0,0.0,0,0,25,30,10,0,0.07656,-1.0,-0.0,0.7818,9,3,259,SHORTAGE
2020-09-16,FG-100001,E-Motor Assembly,FERT,Vendor-managed,6.248,8,7,1,0.0,0,0.0,0.0,0,0,25,30,10,0,0.06942,-1.0,-0.0,0.9749,9,3,260,SHORTAGE
2020-09-17,FG-100001,E-Motor Assembly,FERT,Vendor-managed,7.019,8,7,1,0.0,0,0.0,0.0,0,0,25,30,10,0,0.05774,-1.0,-0.0,0.4339,9,3,261,SHORTAGE
